site load A HTMLParse A PostParse A download A comp A block A dep_D2E A dep_E2D_html A dep_E2D_css A dep_E2D_js A dep_RFB A dep_HOL_css A dep_HOL_js A block_js A domain_cp A bytes A
searchengineland.com_google-merchant-center-multiple-account-login-273139 14.0058369999997 2.2804900000001 9.90925500000003 0.575569999999971 4.09658199999967 1.7049200000001299 0.0 1.29680500000086 14.0058369999997 0.9836849999992441 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5841936 552915 
searchengineland.com_google-news-spammed-drug-spam-dating-sites-276832 12.5396640000017 3.01341800000046 9.61578200000076 0.518758000000162 2.92388200000096 2.49466000000029 0.0 1.82831299999998 12.5396640000017 1.18510500000047 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 3689395 697114 
searchengineland.com_google-now-removing-medical-records-search-results-277739 13.1618689999996 2.56320799999958 9.49693400000251 0.562583000002633 3.66493499999706 2.00062499999694 0.0 1.36711500000092 13.1618689999996 1.19609299999866 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 2435657 556906 
searchengineland.com_google-optimize-surveys-adwords-integrations-275671 13.5479770000002 6.6589129999993 10.2641290000001 0.617774999998801 3.28384800000003 6.0411380000005 0.0 0.0 13.5479770000002 6.6589129999993 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 0 3841675 1115556 
searchengineland.com_google-posts-expands-271770 16.2584669999997 4.17000000000007 8.32460400000127 0.511344999999892 7.93386299999838 3.65865500000018 5.00763699999881 2.95392700000048 11.2508300000008 1.2160729999995998 0.0 0.0 3 1 2 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 4 1 5250575 1113723 
searchengineland.com_google-posts-small-businesses-moves-google-business-276764 7.7378269999972 6.24980900000082 5.53742799999964 0.397209999999177 2.20039899999756 5.85259900000165 1.4220249999962 1.63830600000074 6.315802000001 4.61150300000008 0.0 0.0 3 1 2 0 0 0 0 0 0 0 0 0 3 0 0.0 0.0 4 2 2608085 655082 
searchengineland.com_google-publishes-best-practices-search-engine-friendly-progressive-web-apps-pwas-262871 11.7996469999998 2.23323699999992 9.70209199999999 0.611047999999755 2.09755499999983 1.62218900000016 0.0 1.1349110000001101 11.799646999999801 1.0983259999998098 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 4641556 582495 
searchengineland.com_google-rolls-new-event-search-feature-app-mobile-web-274857 9.5643970000001 2.27939300000071 8.01769299999978 0.492559000002075 1.54670400000032 1.7868339999986298 0.0 1.06805000000168 9.5643970000001 1.2113429999990302 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5457136 1067549 
searchengineland.com_google-search-app-ios-gains-gboard-trending-widget-3d-touch-272101 12.796534000001 2.35143800000151 10.6378080000013 0.490510999999969 2.15872599999966 1.8609270000015399 0.0 0.998789000001125 12.796534000001 1.3526490000003801 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 4665800 1189460 
searchengineland.com_google-search-console-warns-nonsecure-collection-passwords-upcoming-chrome-browser-release-266486 13.0254199999981 2.05723499999658 9.50093999999808 0.546218999999837 3.52448000000004 1.51101599999674 0.0 1.02107999999862 13.0254199999981 1.03615499999796 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 6149304 510045 
searchengineland.com_google-search-partner-network-friend-foe-241291 11.7734329999985 2.12690000000021 9.36042799999996 0.463880999999674 2.41300499999852 1.66301900000053 0.0 0.86845300000005 11.7734329999985 1.25844700000016 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 6039758 447389 
searchengineland.com_google-shopping-ads-display-pilot-274251 13.4651139999987 2.17280699999901 9.29121399999713 0.456753999998909 4.1739000000015904 1.7160530000001 0.137470999998199 0.9121670000022211 13.327643000000501 1.26063999999679 0.0 0.0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 1 1 5857266 546520 
searchengineland.com_google-shopping-ads-retailer-outlet-used-items-263725 8.80918499999916 3.06947000000036 7.39217399999961 0.476160000000164 1.41701099999955 2.5933100000002 0.0 1.7794410000001302 8.80918499999916 1.2900290000002301 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5783756 688053 
searchengineland.com_google-shopping-ads-so-hot-right-now-the-meteoric-rise-of-plas-248055 18.213330999999 2.13877599999978 7.22590599999967 0.467522999999346 10.9874249999993 1.67125300000043 0.488872999998403 1.04866699999912 16.3242570000002 1.09010900000066 1.40020100000038 0.0 2 1 1 0 0 0 0 0 1 0 0 0 0 0 1.40020100000038 0.0 4 1 5495835 553542 
searchengineland.com_google-starts-giving-ranking-boost-secure-httpsssl-sites-199446 12.8607680000005 1.94612599999891 10.0972289999991 0.480693999998039 2.7635390000014 1.46543200000087 1.1536579999974599 0.825362999999932 10.9605050000046 1.1207629999989799 0.746604999998454 0.0 3 1 1 0 0 0 1 0 0 0 0 0 0 0 0.746604999998454 0.0 4 1 5699657 516277 
searchengineland.com_google-tests-highlights-icons-local-knowledge-panels-275183 9.47199999999793 2.79250799999954 8.12985499999922 0.45397899999989 1.34214499999871 2.33852899999965 0.0 1.74645799999962 9.47199999999793 1.04604999999992 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5493136 650141 
searchengineland.com_googles-one-true-answer-problem-featured-snippets-270549 11.2775609999999 2.40827600000193 9.91439999999966 0.581545000000915 1.36316100000022 1.82673100000102 2.3961739999995304 0.0 8.78539900000031 2.40827600000193 0.0959880000000398 0.0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0.0959880000000398 0.0 2 0 2787256 533659 
searchengineland.com_googles-project-owl-attack-fake-news-273700 14.9514530000015 3.02005400000053 11.5147980000002 0.537642999999662 3.43665500000134 2.48241100000087 0.0 1.78964199999609 14.9514530000015 1.23041200000444 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 3744986 662631 
searchengineland.com_googles-recent-rlsa-updates-mean-advertisers-260417 12.5374299999985 2.83971499999825 9.68447399999968 1.00008399999933 2.85295599999881 1.83963099999892 0.0 0.919028000000253 12.5374299999985 1.9206869999979999 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 6032556 42624 
searchengineland.com_googles-shaky-pitch-advertisers-let-dsas-handle-queries-264243 9.01285300000018 3.35933400000067 7.58372299999974 0.515891000002739 1.42913000000044 2.8434429999979303 0.0 2.2872710000047 9.01285300000018 1.0720629999959799 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 3557190 550084 
searchengineland.com_help-wanted-hiring-associate-features-editor-213952 8.27137199999925 2.14822499999718 6.70372100000168 0.410947999997006 1.5676509999975698 1.7372770000001798 0.756163000001837 0.66672699999981 6.15340899999864 1.48149799999737 1.36179999999877 0.0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1.36179999999877 0.0 3 1 2899236 52768 
searchengineland.com_hotel-ads-price-trends-275390 14.6386860000021 4.47698200000013 11.5285510000031 0.61157699999967 3.1101349999989902 3.86540500000046 1.50598800000077 0.586320000000342 13.132698000001302 3.8906619999997902 0.0 0.0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 2 2 5543485 910141 
searchengineland.com_important-question-ask-local-seo-251702 13.0733959999998 2.98792199999843 11.1404770000008 0.543303999998898 1.93291899999895 2.44461799999954 0.0 1.85744299999896 13.0733959999998 1.13047899999947 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 2501063 733912 
searchengineland.com_just-launched-search-engine-lands-new-martech-today-website-261253 13.5235589999975 3.08793300000252 7.47243899999739 0.487076000001252 6.05112000000008 2.60085700000127 0.0 0.604147999998524 13.5235589999975 2.4837850000039996 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 4192314 114712 
searchengineland.com_key-local-seo-253785 14.3526899999997 2.81425300000046 10.9665850000001 0.472497999999177 3.38610499999959 2.3417550000012897 0.0 0.0 14.3526899999997 2.81425300000046 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 0 6105322 637381 
searchengineland.com_kpis-seo-measuring-seo-success-254773 8.82020900000134 2.51179899999988 7.29880799999955 0.449233999999706 1.52140100000179 2.06256500000018 0.0 1.28241200000048 8.82020900000134 1.2293869999994098 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5673195 553382 
searchengineland.com_learn-basics-programmatic-advertising-2-275356 6.88938400000006 2.85982100000001 4.02718400000049 0.52618799999982 2.86219999999958 2.33363300000019 0.0 0.0 6.88938400000006 2.85982100000001 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 0 4934924 568584 
searchengineland.com_learn-three-proven-methods-winning-additional-ppc-budget-clients-276130 13.4865209999989 2.07139000000097 9.80163999999786 0.387053000002197 3.68488100000104 1.6843369999987798 0.0 0.971710000001614 13.4865209999989 1.09967999999936 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 6118134 543031 
searchengineland.com_liveramp-adds-people-based-search-targeting-identitylink-276554 9.34191700000065 2.45646900000065 8.21050000000014 0.49786099999983 1.13141700000051 1.9586080000008201 0.0 1.2040359999991699 9.34191700000065 1.25243300000148 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5006235 542449 
searchengineland.com_local-seo-beyond-the-browser-244797 16.0613990000002 2.37859499999922 12.2382240000006 0.819360999999844 3.82317499999954 1.55923399999938 0.0 1.26303999999981 16.0613990000002 1.11555499999941 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 3365593 542429 
searchengineland.com_local-seo-ranking-2016-beyond-251404 10.0438329999997 3.1140000000014 7.81144200000017 0.479361000001518 2.23239099999955 2.63463899999988 0.0 0.0 10.043832999999701 3.1140000000014 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 0 5607292 636380 
searchengineland.com_local-seo-wordpress-websites-240565 12.3936549999999 2.74014999999963 6.96733099999983 0.766091999999844 5.42632400000002 1.9740579999997898 0.0 1.58519700000033 12.393654999999901 1.1549529999992998 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 487304 564896 
searchengineland.com_looking-for-black-friday-deals-bing-flyer-ads-retailer-circulars-263997 12.718895 2.50075399999696 10.1852589999999 0.523954000000231 2.53363600000012 1.97679999999673 0.0 1.40249599999879 12.718895 1.0982579999981699 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 4187147 578860 
searchengineland.com_mad-scientist-successful-local-seo-273241 9.17126400000006 2.87537100000009 7.23739100000012 0.435973000000558 1.93387299999995 2.43939799999953 1.12888900000007 0.0 8.04237499999999 2.87537100000009 0.0 0.0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 2 0 2677879 698009 
searchengineland.com_microsoft-expands-bing-rewards-loyalty-program-uk-276132 14.1337479999993 2.19851000000017 10.287859 0.538823999999295 3.84588899999926 1.6596860000008702 0.0 1.0402299999987 14.133747999999299 1.15828000000147 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5245599 525167 
searchengineland.com_need-get-google-business-support-use-twitter-270041 9.48579400000017 2.91306599999916 8.25490100000025 0.533964000000196 1.23089299999992 2.3791019999989698 0.0 0.0 9.48579400000017 2.91306599999916 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 0 3802102 656648 
searchengineland.com_need-help-explaining-local-search-use-pizza-227448 8.23657400000047 2.14468200000192 7.9837379999999 0.476295000000391 0.25283600000057 1.66838700000153 0.0 0.919494999998276 8.23657400000047 1.22518700000365 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5242268 547825 
searchengineland.com_new-rlsa-strategies-search-marketers-2-275675 13.8131490000014 2.52364300000045 9.75515499999892 0.509571000000506 4.05799400000251 2.01407199999994 0.0 1.3714970000000901 13.8131490000014 1.1521460000003598 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5266030 586162 
searchengineland.com_no-ok-google-cortana-update-can-make-default-assistant-android-277325 13.0121530000033 2.42674400000033 9.27163199999995 0.506500999999844 3.74052100000335 1.92024300000048 0.0 1.29350299999714 13.0121530000033 1.13324100000319 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 4261969 548829 
searchengineland.com_nominations-wanted-list-whos-naughty-nice-264696 13.1364919999978 3.52134000000024 9.59460699999909 0.502864999999474 3.54188499999873 3.01847500000076 0.0 2.40515199999937 13.1364919999978 1.11618800000087 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 6247029 734221 
searchengineland.com_now-can-schedule-offline-conversion-imports-adwords-275307 13.5671909999983 2.18325900000127 9.76297299999715 0.50123800000074 3.80421800000113 1.68202100000053 0.0 0.0 13.5671909999983 2.18325900000127 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 0 6009718 517177 
searchengineland.com_optimize-content-seos-writers-274956 9.9711299999999 2.36330099999941 8.08670000000029 0.814464999999473 1.88442999999961 1.54883599999994 0.0 1.35335999999915 9.9711299999999 1.00994100000026 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 4156560 568234 
searchengineland.com_organic-food-thought-top-things-seo-columns-2015-237859 9.14237499999945 2.2020420000008 8.41399099999944 0.594053000000713 0.728384000000005 1.60798900000009 0.0 1.04592200000116 9.14237499999945 1.1561199999996399 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 4712837 291770 
searchengineland.com_organic-traffic-link-building-small-businesses-269353 14.5254600000007 2.39590200000021 12.9650529999999 0.542273999999452 1.56040700000085 1.8536280000007501 0.0 1.30234399999972 14.525460000000699 1.09355800000049 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 6299496 562422 
searchengineland.com_oskar-fischinger-google-doodle-honoring-filmmaker-visual-artist-doubles-musical-instrument-277649 7.64896700000099 3.2106440000025 5.56827700000213 0.878827000000456 2.08068999999887 2.33181700000205 0.0 2.07440100000167 7.64896700000099 1.1362430000008301 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 1258207 137124 
searchengineland.com_paid-search-kpi-says-273702 13.3115680000001 2.95972999999867 2.15382899999986 0.524051999997027 11.1577390000002 2.4356780000016403 0.0 1.75678699999844 13.311568000000099 1.2029430000002301 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 4923766 655502 
searchengineland.com_participate-in-our-audience-survey-enter-to-win-a-50-amazon-gift-card-230299 13.2004280000001 3.62355700000262 9.42692999999963 0.467771999999968 3.77349800000047 3.15578500000265 0.0 2.57666099999915 13.2004280000001 1.04689600000347 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 4417786 1101062 
searchengineland.com_perfect-local-seo-landing-page-infographic-251604 9.6291710000005 2.94492900000114 7.39405400000032 0.539429000000382 2.23511700000017 2.40550000000076 0.0 1.82722199999625 9.6291710000005 1.11770700000489 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 4541447 714453 
searchengineland.com_perfect-structure-managing-profitable-shopping-ads-276168 10.4823350000006 7.06771299999991 7.93976000000112 0.495038000000022 2.54257499999949 6.57267499999989 0.0 0.0 10.4823350000006 7.06771299999991 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 0 6442435 1519911 
searchengineland.com_ppc-data-new-vs-existing-customers-sheds-light-user-behavior-optimization-opportunities-243412 12.7085139999999 2.0724909999999 5.33436900000015 0.561282000000119 7.37414499999977 1.51120899999978 0.0 0.956627999999459 12.7085139999999 1.11586300000044 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 3768496 539174 
searchengineland.com_ppc-paydirt-check-top-paid-search-columns-2015-237929 13.9315579999984 1.85474199999953 10.3851930000001 0.41577099999995 3.54636499999833 1.4389709999995801 0.8194279999989049 0.872236999999591 13.112129999999501 0.982504999999942 0.0 0.0 2 1 0 0 0 0 0 0 0 0 0 0 2 0 0.0 0.0 2 1 3138363 534591 
searchengineland.com_ppc-strategy-planning-beyond-click-276678 9.3683889999993 2.0587259999993 7.0829539999977 0.453027999999904 2.2854350000016 1.6056979999993901 0.0 1.02470999999787 9.3683889999993 1.03401600000143 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 2690656 548769 
searchengineland.com_printing-way-seo-success-248035 13.5586619999995 2.81660399999964 9.83284999999887 0.681173999997554 3.72581200000059 2.13543000000209 0.0 1.56406799999604 13.5586619999995 1.2525360000036 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 2408193 570413 
searchengineland.com_pull-live-inventory-data-product-database-place-search-ad-copy-261479 13.7810849999987 2.20241299999907 10.2322910000003 0.478911999998672 3.54879399999845 1.7235010000003999 0.0 1.08484300000054 13.7810849999987 1.11756999999853 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 4201189 540335 
searchengineland.com_ready-black-friday-2016-3-critical-e-commerce-seo-configurations-avoid-common-issues-262040 10.163364 3.2334320000009 8.69689599999765 0.5253100000009 1.46646800000235 2.708122 0.0 1.98403099999996 10.163364 1.2494010000009501 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 2232280 724557 
searchengineland.com_report-google-planning-bring-assistant-iphone-275115 9.49874799999816 2.90531599999667 8.10095000000001 0.438013999999384 1.39779799999815 2.46730199999729 0.0 1.7831570000016699 9.49874799999816 1.122158999995 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5250035 602849 
searchengineland.com_reviews-ugc-much-influential-consumers-ads-study-277507 11.8374729999996 2.46668200000204 9.68651300000056 0.623938000000635 2.15095999999903 1.8427440000014002 0.0 1.2743070000033199 11.8374729999996 1.19237499999872 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 6150598 563946 
searchengineland.com_rip-dmoz-open-directory-project-closing-270291 8.20527500000026 7.0846789999996 7.41433899999993 0.611323000000084 0.790936000000329 6.47335599999951 0.0 0.0 8.20527500000026 7.0846789999996 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 0 4891357 1181498 
searchengineland.com_search-engine-land-seo-survey-220851 13.1247629999998 2.94184300000052 10.9774880000004 0.615380999999616 2.14727499999935 2.3264620000009 0.0 1.9059690000031 13.1247629999998 1.03587399999742 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5984724 701570 
searchengineland.com_search-engine-lands-engaging-stories-2016-whole-lotta-google-266825 11.0535899999995 3.23068899999998 8.92512400000123 0.722552999999607 2.1284659999983 2.50813600000038 0.0 0.0 11.0535899999995 3.23068899999998 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 0 5157290 582898 
searchengineland.com_search-pics-google-bathtub-table-bing-lunchbox-youtube-stairs-277753 13.4737190000014 3.05822099999932 9.87459700000181 0.563702999999805 3.5991219999996202 2.4945179999995197 0.0 1.95960799999738 13.473719000001399 1.09861300000194 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 1800324 884440 
searchengineland.com_searchcap-bing-ads-editor-update-bing-ads-voice-metrics-danny-sullivan-changes-277872 13.8242639999989 1.85599600000205 13.0261679999967 0.407617000000755 0.798096000002261 1.4483790000013 0.349175999999716 0.6788530000012609 13.4750879999992 1.1771430000007899 0.0 0.0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 1 1 4860042 521960 
searchengineland.com_searchcap-google-featured-snippets-yext-app-directory-seo-277048 14.5364629999967 1.96851200000128 10.9477989999978 0.64767700000084 3.5886639999989702 1.32083500000044 0.0 0.559852000000319 14.5364629999967 1.4086600000009601 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 4911288 43920 
searchengineland.com_searchcap-google-io-news-google-buy-button-program-todays-google-doodle-275270 13.656551 2.00043200000073 9.66649400000097 0.607335000000603 3.99005699999907 1.3930970000001301 0.0 0.913343000003811 13.656551 1.08708899999692 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 2861409 525716 
searchengineland.com_searchcap-google-job-schema-google-mobile-first-seo-movie-277502 14.3296430000009 2.16861400000016 10.538235 0.626758999998856 3.79140800000096 1.5418550000013098 0.0 1.26228600000104 14.3296430000009 0.906327999999123 0.0 0.0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 2 6018946 200782 
searchengineland.com_searchcap-google-mobile-index-bing-ads-market-targeting-pinterest-search-277107 13.5284240000001 2.6615610000008 9.51026699999784 0.552053999999771 4.01815700000225 2.10950700000103 0.0 0.807205000000974 13.528424000000099 1.85435599999983 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 6081152 522740 
searchengineland.com_searchcap-google-redesign-local-panels-adwords-roadmap-artificial-intelligence-276552 13.6223009999994 2.46210900000005 10.6479319999999 0.888812999999573 2.97436899999957 1.57329600000048 0.5063730000002 1.1913190000013798 13.1159279999992 1.27078999999867 0.0 0.0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 1 1 4898350 522933 
searchengineland.com_searchcap-offline-conversion-imports-adwords-google-business-updates-275341 14.098539999999 1.87698699999964 10.4479499999998 0.456764999998995 3.65058999999928 1.42022200000065 0.0 0.685965999997277 14.098539999999 1.1910210000023702 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 1390633 49405 
searchengineland.com_searchcap-pinterst-lens-seo-budgets-reviews-user-behavior-277596 13.6035520000005 1.97475799999847 11.731917000001 0.528228999999556 1.87163499999951 1.44652899999892 0.0 0.818677999999637 13.6035520000005 1.15607999999884 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5515807 270796 
searchengineland.com_searchcap-siri-disappointment-link-referrers-liveramp-identitylink-276633 8.56848499999978 2.20911400000114 7.14069000000018 0.585965000002034 1.4277949999996098 1.6231489999991 1.22817199999917 0.88782900000297 6.4929310000007 1.32128499999817 0.847381999999915 0.0 4 1 2 0 0 0 2 0 1 0 0 0 1 0 0.847381999999915 0.0 5 1 5140019 513277 
searchengineland.com_searchcap-wordpress-amp-google-fake-reviews-issue-277178 8.76660199999969 2.20412100000067 7.95656900000176 0.563659000000371 0.810032999997929 1.6404620000002998 0.0 1.05346499999996 8.76660199999969 1.15065600000071 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5129473 332191 
searchengineland.com_secret-writing-awesome-local-content-255234 14.0923860000003 3.072936999999 10.5515720000003 0.551708999999391 3.54081399999995 2.52122799999961 0.5267529999982921 2.07812600000034 12.6133030000019 0.9948109999986621 0.9523300000000781 0.0 3 1 1 0 0 0 0 0 1 0 0 0 0 0 0.9523300000000781 0.0 3 1 4633249 787571 
searchengineland.com_see-attends-martech-273260 8.11210600000004 2.65857200000028 6.54108999999971 0.557389999998122 1.57101600000033 2.10118200000215 0.636551999999484 0.0 5.01787899999999 2.6585720000002797 2.45767500000057 0.0 3 0 2 0 0 0 0 0 2 0 0 0 1 0 2.45767500000057 0.0 4 0 5244439 622265 
searchengineland.com_seo-2017-mobile-optimisation-competitive-advantage-265760 8.69223499999862 2.23015599999781 5.90141700000095 0.468345999997837 2.79081799999767 1.76180999999997 0.66569299999901 1.03917100000035 7.45430800000031 1.19098499999745 0.5722339999992999 0.0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 0.5722339999992999 0.0 3 1 2870605 556257 
searchengineland.com_seo-advent-calendar-24-tips-seo-success-237121 14.3702060000001 7.84408700000131 11.0350149999999 0.497564000001148 3.33519100000012 7.34652300000016 2.7804329999999298 0.0 10.949976000000301 7.84408700000131 0.63979699999982 0.0 1 0 1 0 0 0 0 0 0 0 0 0 3 0 0.63979699999982 0.0 3 0 2423483 1210984 
searchengineland.com_seo-can-create-budget-efficiencies-paid-search-campaigns-277100 13.2362640000028 1.2349899999972 9.62529700000232 0.44694299999901 3.61096700000053 0.788046999998187 0.0 0.882957999998325 13.2362640000028 0.35203199999887197 0.0 0.0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 2 4670792 505411 
searchengineland.com_seo-missing-piece-brand-protection-276652 13.2789420000008 2.53283100000044 10.6837430000014 0.589434999998048 2.59519899999941 1.9433960000023902 0.0 1.31832299999951 13.2789420000008 1.21450800000094 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5971662 75930 
searchengineland.com_seo-right-business-257915 8.45962499999951 2.60128399999985 8.01922999999988 0.473743999999897 0.440394999999626 2.12753999999995 0.0 1.32578200000034 8.45962499999951 1.2755019999995099 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 4871873 555491 
searchengineland.com_seo-shops-12-tips-xmas-234353 9.1199630000001 4.1202689999991 7.65048500000012 0.640073999999004 1.46947799999998 3.4801950000000903 0.0 2.9208259999977497 9.1199630000001 1.1994430000013399 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 3120096 860442 
searchengineland.com_seo-vs-ppc-pros-cons-integrated-approach-274643 14.1172339999994 2.0688540000001 9.93007599999964 0.481768999999986 4.18715799999973 1.58708500000012 0.0 0.816412000000122 14.1172339999994 1.25244199999998 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 2590217 543129 
searchengineland.com_seo-website-design-everything-need-know-272899 10.1769470000008 2.61679300000105 8.40437300000031 0.661860000000161 1.7725740000005301 1.95493300000089 0.0 1.31132400000206 10.176947000000801 1.3054689999989901 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 4766735 594557 
searchengineland.com_simple-tips-get-app-indexed-ranked-installed-273388 14.9123 2.95440500000041 10.6025340000015 0.583526999998867 4.30976599999849 2.37087800000154 0.0 0.0 14.9123 2.95440500000041 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 0 6607168 593148 
searchengineland.com_small-business-seo-questions-answered-276500 14.1168130000005 2.15348900000026 10.1005150000001 0.439414000000397 4.01629800000046 1.71407499999987 0.0 0.7955550000006 14.1168130000005 1.35793399999966 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5720386 537072 
